id,generated_fopl,ground_truth_fopl,structural_match,alpha_equivalent,normalized_match,status,timestamp
851,∀x (SoftwareDeveloper(x) → (DesignsWritesTestsAndMaintainsComputerProgramsAndApplications(x) ∧ ToSolveProblemsAndPerformTasks(x))),∀x (SoftwareDeveloper(x) → (DesignsWritesTestsAndMaintainsComputerProgramsAndApplications(x) ∧ ToSolveProblemsAndPerformTasks(x))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
852,∀x (Bird(x) ∧ HasWings(x) ∧ ¬Flightless(x) → CanFly(x)),∀x (Bird(x) ∧ HasWings(x) ∧ ¬Flightless(x) → CanFly(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
853,∀x1 (Star(x1) → EmitsLight(x1)),∀x (Star(x) → EmitsLight(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
854,∀x1 (Person(x1) ∧ PerformSongs(x1) ∧ UsesVoice(x1) → Singer(x1)),∀x (Person(x) ∧ PerformSongs(x) ∧ UsesVoice(x) → Singer(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
855,∀x (Liquid(x) ∧ UsedToDissolveSubstances(x) ∧ FormsSolution(x) → Solvent(x)),∀x (Liquid(x) ∧ UsedToDissolveSubstances(x) ∧ FormsSolution(x) → Solvent(x)),0,1,1,success,2026-03-26T23:20:08.950303+00:00
856,∀x1 (RainyWeather(x1) → CarriesUmbrella(x1)),∀x (RainyWeather(x) → CarriesUmbrella(x)),0,0,1,success,2026-03-26T23:20:08.950303+00:00
857,∀x1 (Tornado(x1) → (WarmMoistAirMeetsCoolDryAir(x1) ∧ FormsRotatingColumnOfAir(x1) ∧ ExtendsFromThunderstormCloudToGround(x1))),∀x (Tornado(x) → (WarmMoistAirMeetsCoolDryAir(x) ∧ FormsRotatingColumnOfAir(x) ∧ ExtendsFromThunderstormCloudToGround(x))),0,0,1,success,2026-03-26T23:20:08.950303+00:00
858,∀x (Novel(x) ∧ (FuturisticSettings(x) ∨ AdvancedTechnology(x) ∨ ExtraterrestrialLife(x)) → ScienceFiction(x)),∀x (Novel(x) ∧ (FuturisticSettings(x) ∨ AdvancedTechnology(x) ∨ ExtraterrestrialLife(x)) → ScienceFiction(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
859,∀x1 ∀x2 ∀x3 (Basketball(x1) ∧ Football(x2) ∧ HockeyPuck(x3) → (Round(x1) ∧ Elongated(x2) ∧ Flat(x3))),∀x ∀y ∀z (Basketball(x) ∧ Football(y) ∧ HockeyPuck(z) → (Round(x) ∧ Elongated(y) ∧ Flat(z))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
860,∀x (Smartphone(x) ∧ ((HighQualityCamera(x) ∧ SleekDesign(x)) ∧ ¬LacksPrivacyFeatures(x) → Attractive(x))),∀x (Smartphone(x) ∧ ((HighQualityCamera(x) ∧ SleekDesign(x)) ∧ ¬LacksPrivacyFeatures(x) → Attractive(x))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
861,∀x∀y (Fan(x) ∧ AirConditioner(y) → (CirculatesAir(x) ∧ CoolsAir(y) ∧ ¬CirculatesAir(y))),∀x∀y (Fan(x) ∧ AirConditioner(y) → (CirculatesAir(x) ∧ CoolsAir(y) ∧ ¬CirculatesAir(y))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
862,"∀x1∀x2∀x3∀x4 (Gardener(x1) ∧ (Flower(x2) ∨ Shrub(x3) ∨ Tree(x4)) → CultivatesInGarden(x1, x2, x3, x4))","∀x∀y∀z∀w (Gardener(x) ∧ (Flower(y) ∨ Shrub(z) ∨ Tree(w)) → CultivatesInGarden(x, y, z, w))",0,1,1,success,2026-03-26T23:20:08.950303+00:00
863,∀x (Beverage(x) ∧ ContainsEthanol(x) ∧ HasAlcoholPercentage(x) → Alcoholic(x)),∀x (Beverage(x) ∧ ContainsEthanol(x) ∧ HasAlcoholPercentage(x) → Alcoholic(x)),0,0,0,success,2026-03-26T23:20:08.950303+00:00
864,∀x (Lion(x) → Hunt(x)) ∧ ∀x (Koala(x) → Sleep(x)) ∧ ∀x (Hummingbird(x) → Hover(x)),∀x (Lion(x) → Hunt(x)) ∧ ∀y (Koala(y) → Sleep(y)) ∧ ∀z (Hummingbird(z) → Hover(z)),0,0,1,success,2026-03-26T23:20:08.950303+00:00
865,∀x (Student(x) ∧ HighGPA(x) ∧ CompletedCreditHours(x) ∧ ParticipatesInExtracurricularActivities(x) → GraduatesWithHonors(x)),∀x (Student(x) ∧ HighGPA(x) ∧ CompletedCreditHours(x) ∧ ParticipatesInExtracurricularActivities(x) → GraduatesWithHonors(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
866,"∀x (Shape(x) ∧ HasFourSides(x) ∧ AllAnglesEqual(x, 90) → Rectangle(x))","∀x (Shape(x) ∧ HasFourSides(x) ∧ AllAnglesEqual(x, 90) → Rectangle(x))",1,1,1,success,2026-03-26T23:20:08.950303+00:00
867,∀x∀y (Weather(x) ∧ (Rainy(x) → SlipperyRoads(x)) ∧ (Sunny(x) → DryRoads(y))),∀x∀y (Weather(x) ∧ (Rainy(x) → SlipperyRoads(y)) ∧ (Sunny(x) → DryRoads(y))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
868,∀x (Smartphone(x) → (TouchscreenDisplay(x) ∧ InternetAccess(x) ∧ CanDownloadApps(x))),∀x (Smartphone(x) → (TouchscreenDisplay(x) ∧ InternetAccess(x) ∧ CanDownloadApps(x))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
869,∀x (HealthyLifestyle(x) → (RegularPhysicalActivity(x) ∧ BalancedDiet(x) ∧ SufficientSleep(x))),∀x (HealthyLifestyle(x) → RegularPhysicalActivity(x) ∧ BalancedDiet(x) ∧ SufficientSleep(x)),0,1,1,success,2026-03-26T23:20:08.950303+00:00
870,∀x (Train(x) ∧ ConsistentlyArrivesOnSchedule(x) ∧ ConsistentlyDepartsOnSchedule(x) → Punctual(x)),∀x (Train(x) ∧ ConsistentlyArrivesOnSchedule(x) ∧ ConsistentlyDepartsOnSchedule(x) → Punctual(x)),0,0,1,success,2026-03-26T23:20:08.950303+00:00
871,"∀x1 ∀y1 ∀z1 (Camera(x1) ∧ Object(y1) ∧ Sensor(z1) ∧ FocusesLight(x1, z1) → CapturesImageOf(x1, y1))","∀x ∀y ∀z (Camera(x) ∧ Object(y) ∧ Sensor(z) ∧ FocusesLight(x, z) → CapturesImageOf(x, y))",0,0,1,success,2026-03-26T23:20:08.950303+00:00
872,∀x (WritingSystem(x) ∧ UsesSymbols(x) ∧ RepresentsSoundsOrWords(x) ∧ (WrittenHorizontally(x) ∨ WrittenVertically(x)) → ¬Script(x)),∀x (WritingSystem(x) ∧ UsesSymbols(x) ∧ RepresentsSoundsOrWords(x) ∧ (WrittenHorizontally(x) ∨ WrittenVertically(x)) → Script(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
873,∀x (Volcano(x) ∧ Erupts(x) → (CausesDestruction(x) ∨ EmitsSmoke(x) ∨ EmitsAsh(x) ∨ ChangesEnvironment(x))),∀x (Volcano(x) ∧ Erupts(x) → (CausesDestruction(x) ∨ EmitsSmoke(x) ∨ EmitsAsh(x) ∨ ChangesEnvironment(x))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
874,∀x (Square(x) ↔ (Rectangle(x) ∧ AllSidesEqual(x))),∀x (Square(x) ↔ (Rectangle(x) ∧ AllSidesEqual(x))),1,1,1,success,2026-03-26T23:20:08.950303+00:00
875,"∀x∀y (Painting(x) ∧ FamousArtist(y) ∧ MadeBy(x, y) ∧ Valuable(x))","∀x∀y (Painting(x) ∧ FamousArtist(y) ∧ MadeBy(x, y) → Valuable(x))",1,1,1,success,2026-03-26T23:20:08.950303+00:00
876,∀x (Mountain(x) ∧ ElevationAbove8000Meters(x) ∧ PermanentSnow(x) → EightThousander(x)),∀x (Mountain(x) ∧ ElevationAbove8000Meters(x) ∧ PermanentSnow(x) → EightThousander(x)),1,1,1,success,2026-03-26T23:20:08.950303+00:00
877,∀x (Mountain(x) → HasPeak(x) ∨ HasSlopes(x)),∀x (Mountain(x) → HasPeak(x) ∧ HasSlopes(x)),0,1,1,success,2026-03-26T23:20:08.950303+00:00
878,"∀x ∀y (DesertEcosystem(x) ∧ (Cacti(y) ∧ StoresWaterInThickStems(x, y)) ∧ (CamouflagedAnimals(x) ∨ BlendsInWithSurroundings(x)))","∀x ∀y (DesertEcosystem(x) ∧ (Cacti(y) ∧ StoresWaterInThickStems(x, y)) ∧ (CamouflagedAnimals(x) ∧ BlendsInWithSurroundings(x)))",0,0,0,success,2026-03-26T23:20:08.950303+00:00
879,"∀x1 (PlanetInSolarSystem(x1) → Orbits(x1, sun))","∀x (PlanetInSolarSystem(x) → Orbits(x, sun))",0,0,1,success,2026-03-26T23:20:08.950303+00:00
880,"∀x∀y (Student(x) ∧ Teacher(y) → (LearnsByAttendingLectures(x, y) ∨ LearnsByParticipatingDiscussions(x, y) ∨ LearnsByCompletingAssignments(x, y)))","∀x∀y (Student(x) ∧ Teacher(y) → (LearnsByAttendingLectures(x, y) ∨ LearnsByParticipatingDiscussions(x, y) ∨ LearnsByCompletingAssignments(x, y)))",1,1,1,success,2026-03-26T23:20:08.950303+00:00
881,"∀x ∀y (Parent(x) ∧ Child(y) → LegalGuardian(x, y))","∀x ∀y (Parent(x) ∧ Child(y) → LegalGuardian(x, y))",1,1,1,success,2026-03-26T23:20:08.950303+00:00
882,∀x∀y (Chef(x) ∧ Server(y) → (PreparesMeals(x) ∧ CooksMeals(x) ∧ TakesOrders(y) ∧ DeliversFood(x))),∀x∀y (Chef(x) ∧ Server(y) → (PreparesMeals(x) ∧ CooksMeals(x) ∧ TakesOrders(y) ∧ DeliversFood(y))),1,1,1,success,2026-03-26T23:20:08.957031+00:00
883,∀x (Flashlight(x) ∧ TurnedOn(x) → EmitsLight(x)),∀x (Flashlight(x) ∧ TurnedOn(x) → EmitsLight(x)),1,1,1,success,2026-03-26T23:20:08.957031+00:00
884,"∀x1 (Runner(x1) → (ParticipatesIn(x1, ""sprints"") ∨ ParticipatesIn(x1, ""marathons"") ∨ ParticipatesIn(x1, ""relays"")))","∀x (Runner(x) → (ParticipatesIn(x, ""sprints"") ∨ ParticipatesIn(x, ""marathons"") ∨ ParticipatesIn(x, ""relays"")))",0,1,1,success,2026-03-26T23:20:08.957398+00:00
885,"∀x ∀y ∀z (Museum(x) ∧ Artifact(y) ∧ GuidedTour(z) → (Displays(x, y) ∧ Educates(x, visitors) ∧ Organizes(x, z)))","∀x ∀y ∀z (Museum(x) ∧ Artifact(y) ∧ GuidedTour(z) → (Displays(x, y) ∧ Educates(x, visitors) ∧ Organizes(x, z)))",0,0,1,success,2026-03-26T23:20:08.957398+00:00
886,∀x (Game(x) ∧ PlayedWithBall(x) ∧ TwoTeams(x) ∧ ScorePoints(x) ∧ ThrowBallThroughHoop(x) ∧ SpecificHoopHeight(x) → Basketball(x)),∀x (Game(x) ∧ PlayedWithBall(x) ∧ TwoTeams(x) ∧ ScorePoints(x) ∧ ThrowBallThroughHoop(x) ∧ SpecificHoopHeight(x) → Basketball(x)),0,0,1,success,2026-03-26T23:20:08.957398+00:00
887,∀x (Fruit(x) ∧ (Ripe(x) ∨ Overripe(x)) → ¬SuitableForSmoothie(x)),∀x (Fruit(x) ∧ (Ripe(x) ∨ Overripe(x)) → SuitableForSmoothie(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
888,∀x1 (Metal(x1) → GoodConductorOfHeat(x1) ∧ GoodConductorOfElectricity(x1)),∀x (Metal(x) → GoodConductorOfHeat(x) ∧ GoodConductorOfElectricity(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
889,∀x (Computer(x) ∧ Lightweight(x) ∧ HasBuiltInBattery(x) → Portable(x)),∀x (Computer(x) ∧ Lightweight(x) ∧ HasBuiltInBattery(x) → Portable(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
890,∀x (Car(x) → (Engine(x) ∧ Wheels(x) ∧ Chassis(x) ∧ (GasolinePowered(x) ∨ DieselPowered(x) ∨ ElectricPowered(x)) ∧ (TransportationPurpose(x) ∨ RacingPurpose(x) ∨ OffRoadingPurpose(x)))),∀x (Car(x) → (Engine(x) ∧ Wheels(x) ∧ Chassis(x) ∧ (GasolinePowered(x) ∨ DieselPowered(x) ∨ ElectricPowered(x)) ∧ (TransportationPurpose(x) ∨ RacingPurpose(x) ∨ OffRoadingPurpose(x)))),1,1,1,success,2026-03-26T23:20:08.957398+00:00
891,∀x (Event(x) ∧ (InviteOnly(x) ∨ RequiresMembership(x)) → Exclusive(x)),∀x (Event(x) ∧ (InviteOnly(x) ∨ RequiresMembership(x)) → Exclusive(x)),0,1,1,success,2026-03-26T23:20:08.957398+00:00
892,∀x (Frog(x) → (LiveOnLand(x) ∧ LiveInWater(x))) ∧ ∀y (Snake(y) → (LiveOnLand(y) ∧ LiveInWater(y))),∀x (Frog(x) → (LiveOnLand(x) ∧ LiveInWater(x))) ∧ ∀y (Snake(y) → (LiveOnLand(y) ∧ ¬LiveInWater(y))),0,0,1,success,2026-03-26T23:20:08.957398+00:00
893,"∀x∀y (Courtroom(x) ∧ Judge(y) ∧ HearsCases(y, x) ∧ EvidenceAndLaws(x) → MakesDecisions(y, x))","∀x∀y (Courtroom(x) ∧ Judge(y) ∧ HearsCases(y, x) ∧ EvidenceAndLaws(x) → MakesDecisions(y, x))",0,0,0,success,2026-03-26T23:20:08.957398+00:00
894,"∀x1∀y1∀z1 (Telescope(x1) ∧ Astronomer(y1) ∧ CelestialObject(z1) → (EnablesObservation(x1, y1, z1) ∧ StudyUniverse(y1)))","∀x∀y∀z (Telescope(x) ∧ Astronomer(y) ∧ CelestialObject(z) → (EnablesObservation(x, y, z) ∧ StudyUniverse(y)))",1,1,1,success,2026-03-26T23:20:08.957398+00:00
895,∀x (Ecosystem(x) ∧ DiverseSpecies(x) ∧ StableFoodChain(x) ∧ BalancedClimate(x) → Thrives(x)),∀x (Ecosystem(x) ∧ DiverseSpecies(x) ∧ StableFoodChain(x) ∧ BalancedClimate(x) → Thrives(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
896,∀x∀y∀z (Lion(x) → Carnivore(x)) ∧ (Cow(y) → Herbivore(y)) ∧ (Human(z) → Omnivore(z)),∀x∀y∀z (Lion(x) → Carnivore(x)) ∧ (Cow(y) → Herbivore(y)) ∧ (Human(z) → Omnivore(z)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
897,∀x (Area(x) ∧ SaturatedWithWater(x) ∧ SupportsAquaticPlants(x) ∧ ProvidesHabitatForWildlife(x) ∧ Wetland(x)),∀x (Area(x) ∧ SaturatedWithWater(x) ∧ SupportsAquaticPlants(x) ∧ ProvidesHabitatForWildlife(x) → Wetland(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
898,"∀x∀y (Smartphone(x) ∧ Device(y) ∧ (ConnectsToWiFi(x) ∨ UsesBluetooth(x)) → CanCommunicateWith(x, y))","∀x∀y (Smartphone(x) ∧ Device(y) ∧ (ConnectsToWiFi(x) ∨ UsesBluetooth(x)) → CanCommunicateWith(x, y))",1,1,1,success,2026-03-26T23:20:08.957398+00:00
899,∀x (Animal(x) ∧ AccessToFood(x) ∧ MinimalThreats(x) ∧ SuccessfulReproduction(x) → ThrivesInHabitat(x)),∀x (Animal(x) ∧ AccessToFood(x) ∧ MinimalThreats(x) ∧ SuccessfulReproduction(x) → ThrivesInHabitat(x)),0,1,1,success,2026-03-26T23:20:08.957398+00:00
900,∀x (Novel(x) ↔ (WrittenWork(x) ∧ Fiction(x) ∧ ConnectedNarrative(x) ∧ WellDevelopedCharacters(x))),∀x (Novel(x) ↔ (WrittenWork(x) ∧ Fiction(x) ∧ ConnectedNarrative(x) ∧ WellDevelopedCharacters(x))),0,0,1,success,2026-03-26T23:20:08.957398+00:00
901,∀x (Polygon(x) ∨ AtLeastThreeSides(x)),∀x (Polygon(x) ↔ AtLeastThreeSides(x)),0,0,1,success,2026-03-26T23:20:08.957398+00:00
902,∀x (Flower(x) ∧ LivesMoreThanTwoYears(x) → Perennial(x)),∀x (Flower(x) ∧ LivesMoreThanTwoYears(x) → Perennial(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
903,∀x (Shape(x) → (Square(x) ∨ Circle(x))),∀x (Shape(x) → (Square(x) ⊕ Circle(x))),1,1,1,success,2026-03-26T23:20:08.957398+00:00
904,∀x (Mammal(x) ∧ Monotreme(x) → LaysEggs(x)) ∧ ∀y (Mammal(y) ∧ ¬Monotreme(y) → GivesBirthToLiveYoung(y)),∀x (Mammal(x) ∧ Monotreme(x) → LaysEggs(x)) ∧ ∀y (Mammal(y) ∧ ¬Monotreme(y) → GivesBirthToLiveYoung(y)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
905,"∀x∀y (City(x) ∧ Resident(y, x) ∧ WellPlanned(x) → (EfficientPublicTransportation(x) ∧ AmpleGreenSpaces(x) ∧ DiverseHousingOptions(x, y)))","∀x∀y (City(x) ∧ Resident(y, x) ∧ WellPlanned(x) → (EfficientPublicTransportation(x) ∧ AmpleGreenSpaces(x) ∧ DiverseHousingOptions(x, y)))",1,1,1,success,2026-03-26T23:20:08.957398+00:00
906,"∀x1 ∀x2 ∀x3 (Artist(x1) ∧ Painting(x2) ∧ Sculpture(x3) → (Creates(x1, x2) ⊕ Creates(x1, x3)))","∀x ∀y ∀z (Artist(x) ∧ Painting(y) ∧ Sculpture(z) → (Creates(x, y) ⊕ Creates(x, z)))",0,1,1,success,2026-03-26T23:20:08.957398+00:00
907,∃x (Building(x) ∧ Tall(x) ∨ RooftopGarden(x)),∃x (Building(x) ∧ Tall(x) ∧ RooftopGarden(x)),0,0,1,success,2026-03-26T23:20:08.957398+00:00
908,∃x (Clothing(x) ∧ MadeOfWool(x) → (AppropriateForWinter(x) ∨ AppropriateForCoolWeather(x))),∀x (Clothing(x) ∧ MadeOfWool(x) → (AppropriateForWinter(x) ∨ AppropriateForCoolWeather(x))),0,0,0,success,2026-03-26T23:20:08.957398+00:00
909,∀x (Vehicle(x) ∧ DesignedForTransportingCargo(x) ∧ SeparateCompartmentForDriver(x) ∧ Truck(x)),∀x (Vehicle(x) ∧ DesignedForTransportingCargo(x) ∧ SeparateCompartmentForDriver(x) → Truck(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
910,"∀x∀y∀z (Pilot(x) ∧ Airplane(y) ∧ Destination(z) → FliesTo(x, y, z))","∀x∀y∀z (Pilot(x) ∧ Airplane(y) ∧ Destination(z) → FliesTo(x, y, z))",1,1,1,success,2026-03-26T23:20:08.957398+00:00
911,∀x (Species(x) ∧ RapidPopulationDecline(x) ∧ HighRiskOfExtinction(x) → Endangered(x)),∀x (Species(x) ∧ RapidPopulationDecline(x) ∧ HighRiskOfExtinction(x) → Endangered(x)),1,1,1,success,2026-03-26T23:20:08.957398+00:00
912,"∀x (Artwork(x) ∧ RenownedArtist(y) ∧ CreatedBy(x, y) ∧ GoodCondition(x) ∧ (HistoricalSignificance(x) ∨ CulturalSignificance(x)) → Valuable(x))","∀x (Artwork(x) ∧ RenownedArtist(y) ∧ CreatedBy(x, y) ∧ GoodCondition(x) ∧ (HistoricalSignificance(x) ∨ CulturalSignificance(x)) → Valuable(x))",1,1,1,success,2026-03-26T23:20:08.961457+00:00
913,∃x (Whale(x) → BreatheAir(x)),∀x (Whale(x) → BreatheAir(x)),0,1,1,success,2026-03-26T23:20:08.961604+00:00
914,"∀x1 ∀x2 (Book(x1) ∧ Library(x2) ∧ ¬ReservedByAnotherPatron(x1) → CanBeBorrowedFrom(x1, x2))","∀x ∀y (Book(x) ∧ Library(y) ∧ ¬ReservedByAnotherPatron(x) → CanBeBorrowedFrom(x, y))",0,0,1,success,2026-03-26T23:20:08.961604+00:00
915,∀x (Planet(x) ∧ ResidesInHabitableZoneOfStar(x) ∧ HasStableAtmosphere(x) ∧ PossessesSurfaceWithLiquidWater(x) → Habitable(x)),∀x (Planet(x) ∧ ResidesInHabitableZoneOfStar(x) ∧ HasStableAtmosphere(x) ∧ PossessesSurfaceWithLiquidWater(x) → Habitable(x)),0,0,1,success,2026-03-26T23:20:08.961604+00:00
916,∀x (Animal(x) ∧ (HasHair(x) ∨ HasFur(x)) ∧ GivesBirthToLiveOffspring(x) → Mammal(x)),∀x (Animal(x) ∧ (HasHair(x) ∨ HasFur(x)) ∧ GivesBirthToLiveOffspring(x) → Mammal(x)),1,1,1,success,2026-03-26T23:20:08.961604+00:00
917,"∀x∀y (Book(x) ∧ Author(y) → (WrittenBy(x, y) ∨ HasPages(x)))","∀x∀y (Book(x) ∧ Author(y) → (WrittenBy(x, y) ∧ HasPages(x)))",1,1,1,success,2026-03-26T23:20:08.961604+00:00
918,"∀x1 (WindTurbine(x1) ∧ ConvertsKineticEnergy(x1, Wind, MechanicalEnergy) → GeneratesElectricity(x1))","∀x (WindTurbine(x) ∧ ConvertsKineticEnergy(x, Wind, MechanicalEnergy) → GeneratesElectricity(x))",1,1,1,success,2026-03-26T23:20:08.961604+00:00
919,∀x∀y (MobileApplication(x) ∧ OffersPersonalizedFitnessPlans(x) ∧ TracksProgress(x) → (MotivatesUsersToMaintainActiveLifestyle(y) ∧ AchieveGoals(y))),∀x∀y (MobileApplication(x) ∧ OffersPersonalizedFitnessPlans(x) ∧ TracksProgress(x) → (MotivatesUsersToMaintainActiveLifestyle(y) ∧ AchieveGoals(y))),1,1,1,success,2026-03-26T23:20:08.961604+00:00
920,∀x (ComputerAlgorithm(x) ∧ LearnsFromData(x) ∧ ImprovesPerformanceOverTime(x) ∧ MakesPredictionsOrDecisions(x) → MachineLearningAlgorithm(x)),∀x (ComputerAlgorithm(x) ∧ LearnsFromData(x) ∧ ImprovesPerformanceOverTime(x) ∧ MakesPredictionsOrDecisions(x) → MachineLearningAlgorithm(x)),1,1,1,success,2026-03-26T23:20:08.961604+00:00
921,∃x (Appliance(x) ∧ (ConservesElectricity(x) ∨ ConservesWater(x)) → Efficient(x)),∀x (Appliance(x) ∧ (ConservesElectricity(x) ∨ ConservesWater(x)) → Efficient(x)),0,1,1,success,2026-03-26T23:20:08.962607+00:00
922,∀x (Clothing(x) ∧ WornAroundNeck(x) ∧ LongNarrowFabric(x) ∧ SilkOrCotton(x) ∧ Scarf(x)),∀x (Clothing(x) ∧ WornAroundNeck(x) ∧ LongNarrowFabric(x) ∧ SilkOrCotton(x) → Scarf(x)),0,0,1,success,2026-03-26T23:20:08.962809+00:00
923,∀x (Smartphone(x) ∧ DurableBuildAndWaterResistantFeatures(x) ∧ WithstandsDailyWearAndTearBetter(x)),∀x (Smartphone(x) ∧ DurableBuildAndWaterResistantFeatures(x) → WithstandsDailyWearAndTearBetter(x)),0,0,0,success,2026-03-26T23:20:08.962809+00:00
924,"∀x ∀y (Planet(x) ∧ Star(y) → (GravitationalForce(x, y) ∧ Orbit(x, y)))","∀x ∀y (Planet(x) ∧ Star(y) → (GravitationalForce(x, y) ∧ Orbit(x, y)))",1,1,1,success,2026-03-26T23:20:08.963012+00:00
925,∀x1 (Insect(x1) → (HasSixLegs(x1) ∧ HasThreePartBody(x1))),∀x (Insect(x) → (HasSixLegs(x) ∧ HasThreePartBody(x))),1,1,1,success,2026-03-26T23:20:08.963012+00:00
926,∀x (Object(x) ∧ SubmergedInWater(x) ∧ LowerDensityThanWater(x) ∧ ShapeDisplacesWater(x) → Buoyant(x)),∀x (Object(x) ∧ SubmergedInWater(x) ∧ LowerDensityThanWater(x) ∧ ShapeDisplacesWater(x) → Buoyant(x)),1,1,1,success,2026-03-26T23:20:08.963220+00:00
927,"∀x ∀y (Student(x) ∧ University(y) ∧ ExcellentAcademicRecord(x) ∧ ExtracurricularActivities(x) ∧ CompellingApplication(x) ∧ ReceivesScholarship(x, y))","∀x ∀y (Student(x) ∧ University(y) ∧ ExcellentAcademicRecord(x) ∧ ExtracurricularActivities(x) ∧ CompellingApplication(x) → ReceivesScholarship(x, y))",1,1,1,success,2026-03-26T23:20:08.963220+00:00
928,∀x (ElectronicDevice(x) ∧ CommunicatesWithoutPhysicalConnections(x) ∧ TransfersDataWithoutPhysicalConnections(x) → Wireless(x)),∀x (ElectronicDevice(x) ∧ CommunicatesWithoutPhysicalConnections(x) ∧ TransfersDataWithoutPhysicalConnections(x) → Wireless(x)),0,1,1,success,2026-03-26T23:20:08.963220+00:00
929,"∀x∀y (Apple(x) ∧ Tree(y) ∧ Ripe(x) → FallsFrom(x, y))","∀x∀y (Apple(x) ∧ Tree(y) ∧ Ripe(x) → FallsFrom(x, y))",0,0,1,success,2026-03-26T23:20:08.963220+00:00
930,∀x (Watch(x) ∧ Waterproof(x) ∧ BuiltInGPS(x) → UsefulForOutdoorEnthusiastsAndAthletes(x)),∀x (Watch(x) ∧ Waterproof(x) ∧ BuiltInGPS(x) → UsefulForOutdoorEnthusiastsAndAthletes(x)),0,0,1,success,2026-03-26T23:20:08.963220+00:00
931,∀x1 ∀y1 (River(x1) ∧ Lake(y1) → (Flows(x1) ∧ IsStill(y1))),∀x ∀y (River(x) ∧ Lake(y) → (Flows(x) ∧ IsStill(y))),1,1,1,success,2026-03-26T23:20:08.963949+00:00
932,∀x (WorkoutRoutine(x) ∧ TargetsMultipleMuscleGroups(x) ∧ IncorporatesMixOfExercises(x) ∧ PromotesOverallFitness(x) → Effective(x)),∀x (WorkoutRoutine(x) ∧ TargetsMultipleMuscleGroups(x) ∧ IncorporatesMixOfExercises(x) ∧ PromotesOverallFitness(x) → Effective(x)),1,1,1,success,2026-03-26T23:20:08.963949+00:00
933,∀x (Car(x) ∧ PoweredByElectricMotor(x) ∧ RequiresExternalCharging(x) → ElectricVehicle(x)),∀x (Car(x) ∧ PoweredByElectricMotor(x) ∧ RequiresExternalCharging(x) → ElectricVehicle(x)),1,1,1,success,2026-03-26T23:20:08.963949+00:00
934,∀x (Ecosystem(x) ∧ BalancedFoodChain(x) ∧ AmpleResources(x) ∧ StableClimateConditions(x) → Thriving(x)),∀x (Ecosystem(x) ∧ BalancedFoodChain(x) ∧ AmpleResources(x) ∧ StableClimateConditions(x) → Thriving(x)),1,1,1,success,2026-03-26T23:20:08.964518+00:00
935,∀x (Smartphone(x) ↔ (Device(x) ∧ CanMakeCalls(x) ∧ SendMessages(x) ∧ AccessInternet(x) ∧ TouchScreenInterface(x))),∀x (Smartphone(x) ↔ (Device(x) ∧ CanMakeCalls(x) ∧ SendMessages(x) ∧ AccessInternet(x) ∧ TouchScreenInterface(x))),0,1,1,success,2026-03-26T23:20:08.964518+00:00
936,"∀x (FlowsIntoOcean(x) ↔ (River(x) ∧ ∃x1 (Ocean(x1) ∧ ConnectsTo(x, x1)) ∧ ¬∃x2 (Lake(x2) ∨ Reservoir(x2) ∧ TerminatesIn(x, x2))))","∀x (FlowsIntoOcean(x) ↔ (River(x) ∧ ∃y (Ocean(y) ∧ ConnectsTo(x, y)) ∧ ¬∃z (Lake(z) ∨ Reservoir(z) ∧ TerminatesIn(x, z))))",0,0,1,success,2026-03-26T23:20:08.964518+00:00
937,∀x (Train(x) → (TravelsOnTracks(x) ∧ Car(x))),∀x (Train(x) → (TravelsOnTracks(x) ∧ ¬Car(x))),0,0,1,success,2026-03-26T23:20:08.964518+00:00
938,∀x (Location(x) ∧ ExtremelyLowPrecipitation(x) ∧ VeryLowPopulationDensity(x) → Desert(x)),∀x (Location(x) ∧ ExtremelyLowPrecipitation(x) ∧ VeryLowPopulationDensity(x) → Desert(x)),0,0,0,success,2026-03-26T23:20:08.964518+00:00
